habitat;habitat-milieu;B1;7;CONCRETE
hail;grêle;B2;3;CONCRETE
hair;cheveux;A1;10;CONCRETE
hairbrush;brosse à cheveux;A2;6;CONCRETE
haircut;coupe de cheveux;A2;7;CONCRETE
half;moitié;A1;9;ABSTRACT
hall;hall-couloir;B1;6;CONCRETE
hallway;couloir;A2;7;CONCRETE
halo;halo;C1;2;CONCRETE
ham;jambon;A1;8;CONCRETE
hamburger;hamburger;A1;10;CONCRETE
hammer;marteau;A2;6;CONCRETE
hand;main;A1;10;CONCRETE
handbag;sac à main;A2;7;CONCRETE
handful;poignée;B2;4;ABSTRACT
handle;poignée;B1;6;CONCRETE
handshake;poignée de main;B1;5;ABSTRACT
happiness;bonheur;A2;8;ABSTRACT
harbor;port;B1;6;CONCRETE
hardship;difficulté;B2;5;ABSTRACT
hardware;matériel;B2;6;CONCRETE
harmony;harmonie;B2;5;ABSTRACT
harness;harnais;B2;4;CONCRETE
harp;harpe;B2;3;CONCRETE
harvest;récolte;B1;6;ABSTRACT
hat;chapeau;A1;8;CONCRETE
hatch;écoutille;C1;2;CONCRETE
hawk;faucon;B2;3;CONCRETE
hay;foin;B1;4;CONCRETE
hazard;danger;B2;5;ABSTRACT
head;tête;A1;10;CONCRETE
headline;titre;B2;6;CONCRETE
headphone;casque;A2;8;CONCRETE
headquarters;quartier général;B2;5;CONCRETE
heap;tas;B2;4;CONCRETE
hearing;audition;B1;6;ABSTRACT
hearse;corbillard;C1;1;CONCRETE
heart;cœur;A1;10;CONCRETE
heartache;chagrin;B2;4;ABSTRACT
hearth;foyer;B2;4;CONCRETE
heaven;ciel-paradis;B1;7;ABSTRACT
hedge;haie;B2;4;CONCRETE
hedgehog;hérisson;B1;3;CONCRETE
height;hauteur;A2;7;ABSTRACT
helicopter;hélicoptère;A2;7;CONCRETE
helmet;casque;A2;7;CONCRETE
herb;herbe;A2;7;CONCRETE
heritage;héritage;B2;5;ABSTRACT
hero;héros;A2;8;ABSTRACT
heroine;héroïne;B2;5;ABSTRACT
herring;hareng;B2;3;CONCRETE
hexagon;hexagone;B1;4;CONCRETE
hide;cacher-peau;B1;6;CONCRETE
hierarchy;hiérarchie;B2;5;ABSTRACT
highlight;mettre en évidence;B2;5;ABSTRACT
highway;autoroute;A2;8;CONCRETE
hike;randonnée;B1;6;ABSTRACT
hill;colline;A1;8;CONCRETE
hillside;flanc de colline;B2;4;CONCRETE
hip;hanche;A2;7;CONCRETE
hippo;hippopotame;A2;6;CONCRETE
history;histoire;A1;9;ABSTRACT
hive;ruche;B2;3;CONCRETE
hobby;loisir;A2;8;ABSTRACT
hockey;hockey;A2;7;CONCRETE
hold;tenir;A1;9;ABSTRACT
hole;trou;A1;8;CONCRETE
holiday;vacances;A1;10;ABSTRACT
holly;houx;B2;3;CONCRETE
hologram;hologramme;C1;2;CONCRETE
home;maison;A1;10;CONCRETE
honey;miel;A1;8;CONCRETE
honeybee;abeille;A2;7;CONCRETE
honor;honneur;B1;7;ABSTRACT
hood;capuche;B1;6;CONCRETE
hook;crochet;B1;6;CONCRETE
hoop;cerceau;B2;4;CONCRETE
hope;espoir;A2;8;ABSTRACT
horizon;horizon;B1;7;CONCRETE
horn;corne;B1;6;CONCRETE
horror;horreur;B1;7;ABSTRACT
horse;cheval;A1;9;CONCRETE
horseman;cavalier;B2;4;CONCRETE
hose;tuyau;B1;6;CONCRETE
hospital;hôpital;A1;9;CONCRETE
hospitality;hospitalité;B2;5;ABSTRACT
host;hôte;B1;7;ABSTRACT
hostage;otage;B2;4;ABSTRACT
hotdog;hot-dog;A1;8;CONCRETE
hotel;hôtel;A1;10;CONCRETE
hound;chien de chasse;B2;3;CONCRETE
hour;heure;A1;10;ABSTRACT
house;maison;A1;10;CONCRETE
household;ménage;B1;7;ABSTRACT
housing;logement;B1;8;ABSTRACT
hub;hub-centre;B2;5;CONCRETE
hug;câlin;A2;8;ABSTRACT
human;humain;A1;10;ABSTRACT
hummingbird;colibri;B2;3;CONCRETE
humor;humour;A2;8;ABSTRACT
hurdle;haie;B2;4;CONCRETE
hurricane;ouragan;B1;6;CONCRETE
husband;mari;A1;10;CONCRETE
husk;écorce;B2;3;CONCRETE
hut;cabane;A2;6;CONCRETE
hyacinth;jacinthe;B2;3;CONCRETE
hydrangea;hortensia;B2;3;CONCRETE
hydrant;bouche d'incendie;B2;4;CONCRETE
hydrofoil;hydroptère;C1;1;CONCRETE
hydrogen;hydrogène;B1;6;CONCRETE
hyena;hyène;B2;3;CONCRETE
hygiene;hygiène;A2;8;ABSTRACT
hymn;hymne;B2;4;ABSTRACT
hypnosis;hypnose;B2;4;ABSTRACT
hypochondria;hypochondrie;C1;2;ABSTRACT
hypocrite;hypocrite;B2;5;ABSTRACT
hypothesis;hypothèse;B2;6;ABSTRACT
hysterectomy;hystérectomie;C2;1;CONCRETE
hysteria;hystérie;B2;4;ABSTRACT
